	Ground Truth	Predicted
51441	NA	NA
51442	NA	NA
51443	NA	NA
51444	NA	NA
51445	NA	NA
51446	NA	NA
51447	NA	NA
51448	NA	NA
51449	NA	NA
51450	NA	GO:0031012
51451	NA	NA
51452	NA	NA
51453	NA	NA
51454	NA	NA
51455	NA	NA
51456	NA	NA
51457	NA	NA
51458	NA	NA
51459	NA	NA
51460	NA	NA
51461	NA	NA
51462	NA	NA
51463	NA	NA
51464	NA	GO:0031012
51465	NA	NA
51466	NA	NA
51467	NA	NA
51468	NA	NA
51469	NA	NA
51470	NA	NA
51471	NA	NA
51472	NA	NA
51473	NA	NA
51474	NA	NA
51475	NA	NA
51476	NA	NA
51477	NA	NA
51478	NA	NA
51479	NA	NA
51480	NA	NA
51481	NA	NA
51482	NA	NA
51483	NA	NA
51484	NA	NA
51485	NA	NA
51486	NA	NA
51487	NA	NA
51488	NA	NA
51489	NA	NA
51490	NA	GO:0031012
51491	NA	NA
51492	NA	NA
51493	NA	NA
51494	NA	NA
51495	NA	NA
51496	NA	NA
51497	NA	NA
51498	NA	NA
51499	NA	NA
51500	NA	NA
51501	NA	NA
51502	NA	NA
51503	NA	NA
51504	NA	NA
51505	NA	NA
51506	NA	NA
51507	NA	NA
51508	NA	NA
51509	NA	NA
51510	NA	NA
51511	NA	NA
51512	NA	NA
51513	NA	NA
51514	NA	NA
51515	NA	NA
51516	NA	NA
51517	NA	NA
51518	NA	NA
51519	NA	NA
51520	NA	NA
51521	NA	NA
51522	NA	NA
51523	NA	NA
51524	NA	NA
51525	NA	NA
51526	NA	NA
51527	NA	NA
51528	NA	NA
51529	NA	NA
51530	NA	NA
51531	NA	NA
51532	GO:0005783	NA
51533	GO:0005783	NA
51534	GO:0005783	NA
51535	GO:0005783	NA
51536	GO:0005783	NA
51537	GO:0005783	NA
51538	GO:0005783	NA
51539	GO:0005783	NA
51540	GO:0005783	NA
51541	GO:0005783	NA
51542	GO:0005783	NA
51543	GO:0005783	NA
51544	GO:0005783	NA
51545	GO:0005783	NA
51546	GO:0005783	NA
51547	GO:0005783	NA
51548	GO:0005783	NA
51549	GO:0005783	NA
51550	GO:0005783	NA
51551	GO:0005783	NA
51552	GO:0005783	NA
51553	GO:0005783	NA
51554	GO:0005783	NA
51555	GO:0005783	NA
51556	GO:0005783	NA
51557	GO:0005783	NA
51558	GO:0005783	NA
51559	GO:0005783	NA
51560	GO:0005783	NA
51561	GO:0005783	NA
51562	GO:0005783	NA
51563	GO:0005783	NA
51564	GO:0005783	NA
51565	GO:0005783	NA
51566	GO:0005783	NA
51567	GO:0005783	NA
51568	GO:0005783	NA
51569	GO:0005783	NA
51570	GO:0005783	NA
51571	GO:0005783	NA
51572	GO:0005783	NA
51573	GO:0005783	NA
51574	GO:0005783	NA
51575	GO:0005783	NA
51576	GO:0005783	NA
51577	GO:0005783	NA
51578	GO:0005783	NA
51579	GO:0005783	NA
51580	GO:0005783	NA
51581	GO:0005783	NA
51582	GO:0005783	NA
51583	GO:0005783	NA
51584	GO:0005783	NA
51585	GO:0005783	NA
51586	GO:0005783	NA
51587	GO:0005783	NA
51588	GO:0005783	NA
51589	GO:0005783	NA
51590	GO:0005783	NA
51591	GO:0005783	NA
51592	GO:0005783	NA
51593	GO:0005783	NA
51594	GO:0005783	NA
51595	GO:0005783	NA
51596	GO:0005783	NA
51597	GO:0005783	NA
51598	GO:0005783	NA
51599	GO:0005783	NA
51600	NA	NA
51601	NA	NA
51602	NA	NA
51603	NA	NA
51604	NA	NA
51605	NA	NA
51606	NA	NA
51607	NA	NA
51608	NA	NA
51609	NA	NA
51610	NA	NA
51611	NA	NA
51612	NA	NA
51613	NA	NA
51614	NA	NA
51615	NA	NA
51616	NA	NA
51617	NA	NA
51618	NA	NA
51619	NA	NA
51620	NA	NA
51621	NA	NA
51622	NA	NA
51623	NA	NA
51624	NA	NA
51625	NA	NA
51626	NA	NA
51627	NA	NA
51628	NA	NA
51629	NA	NA
51630	NA	NA
51631	NA	NA
51632	NA	NA
51633	NA	NA
51634	GO:0005783	NA
51635	GO:0005783	NA
51636	GO:0005783	NA
51637	GO:0005783	NA
51638	GO:0005783	NA
51639	GO:0005783	NA
51640	GO:0005783	NA
51641	GO:0005783	NA
51642	GO:0005783	NA
51643	GO:0005783	NA
51644	GO:0005783	NA
51645	GO:0005783	NA
51646	GO:0005783	NA
51647	GO:0005783	NA
51648	GO:0005783	NA
51649	GO:0005783	NA
51650	GO:0005783	NA
51651	GO:0005783	NA
51652	GO:0005783	NA
51653	GO:0005783	NA
51654	GO:0005783	NA
51655	GO:0005783	NA
51656	GO:0005783	NA
51657	GO:0005783	NA
51658	GO:0005783	NA
51659	GO:0005783	NA
51660	GO:0005783	NA
51661	GO:0005783	NA
51662	GO:0005783	NA
51663	GO:0005783	NA
51664	GO:0005783	NA
51665	GO:0005783	NA
51666	GO:0005783	NA
51667	GO:0005783	NA
51668	GO:0005783	NA
51669	GO:0005783	NA
51670	GO:0005783	NA
51671	GO:0005783	NA
51672	GO:0005783	NA
51673	GO:0005783	NA
51674	GO:0005783	NA
51675	NA	NA
51676	NA	NA
51677	NA	NA
51678	NA	NA
51679	NA	NA
51680	NA	NA
51681	NA	NA
51682	NA	NA
51683	NA	NA
51684	NA	NA
51685	NA	NA
51686	NA	NA
51687	NA	NA
51688	NA	NA
51689	NA	NA
51690	NA	NA
51691	NA	NA
51692	NA	NA
51693	NA	NA
51694	NA	NA
51695	NA	NA
51696	NA	NA
51697	NA	NA
51698	NA	NA
51699	NA	NA
51700	NA	NA
51701	NA	NA
51702	NA	NA
51703	NA	NA
51704	NA	NA
51705	NA	NA
51706	NA	NA
51707	NA	NA
51708	NA	NA
51709	NA	NA
51710	GO:0032991	NA
51711	NA	NA
51712	NA	NA
51713	NA	NA
51714	NA	NA
51715	GO:0005783	NA
51716	GO:0005783	NA
51717	GO:0005783	NA
51718	GO:0005783	NA
51719	GO:0005783	NA
51720	GO:0005783	NA
51721	GO:0005783	NA
51722	GO:0005783	NA
51723	GO:0005783	NA
51724	GO:0005783	NA
51725	GO:0005783	NA
51726	GO:0005783	NA
51727	GO:0005783	NA
51728	GO:0005783	NA
51729	GO:0005783	NA
51730	GO:0005783	NA
51731	GO:0005783	NA
51732	GO:0005783	NA
51733	GO:0005783	NA
51734	GO:0005783	NA
51735	GO:0005783	NA
51736	GO:0005783	NA
51737	GO:0005783	NA
51738	GO:0005783	NA
51739	GO:0005783	NA
51740	GO:0005783	NA
51741	GO:0005783	NA
51742	GO:0005783	NA
51743	GO:0005783	NA
51744	GO:0005783	NA
51745	GO:0005783	NA
51746	GO:0005783	NA
51747	GO:0005783	NA
51748	GO:0005783	NA
51749	GO:0005783	NA
51750	NA	NA
51751	NA	NA
51752	NA	NA
51753	NA	NA
51754	NA	NA
51755	NA	NA
51756	NA	NA
51757	NA	NA
51758	NA	NA
51759	NA	NA
51760	GO:0005623	GO:0005623
51761	NA	NA
51762	NA	NA
51763	NA	NA
51764	NA	NA
51765	NA	NA
51766	NA	NA
51767	NA	NA
51768	NA	NA
51769	NA	NA
51770	NA	NA
51771	NA	NA
51772	NA	NA
51773	NA	NA
51774	NA	NA
51775	NA	NA
51776	NA	NA
51777	NA	NA
51778	NA	NA
51779	NA	NA
51780	NA	NA
51781	NA	NA
51782	NA	NA
51783	NA	NA
51784	NA	NA
51785	NA	NA
51786	NA	NA
51787	NA	NA
51788	NA	NA
51789	NA	NA
51790	NA	NA
51791	NA	NA
51792	NA	NA
51793	NA	NA
51794	NA	NA
51795	NA	NA
51796	NA	NA
51797	NA	NA
51798	NA	NA
51799	NA	NA
51800	NA	NA
51801	NA	NA
51802	NA	NA
51803	NA	NA
51804	GO:0005623	GO:0005623
51805	NA	NA
51806	NA	NA
51807	NA	NA
51808	NA	NA
51809	NA	NA
51810	NA	NA
51811	NA	NA
51812	NA	NA
51813	NA	NA
51814	GO:0005623	GO:0005623
51815	NA	NA
51816	GO:0005783	NA
51817	GO:0005783	NA
51818	GO:0005783	NA
51819	GO:0005783	NA
51820	GO:0005783	NA
51821	GO:0005783	NA
51822	GO:0005783	NA
51823	GO:0005783	NA
51824	GO:0005783	NA
51825	NA	NA
51826	NA	NA
51827	NA	NA
51828	NA	NA
51829	NA	NA
51830	NA	NA
51831	NA	NA
51832	NA	NA
51833	NA	NA
51834	NA	NA
51835	NA	NA
51836	NA	NA
51837	NA	NA
51838	NA	NA
51839	NA	NA
51840	NA	NA
51841	NA	NA
51842	NA	NA
51843	NA	NA
51844	NA	NA
51845	NA	NA
51846	NA	NA
51847	NA	NA
51848	NA	NA
51849	NA	NA
51850	NA	NA
51851	NA	NA
51852	NA	NA
51853	NA	NA
51854	NA	NA
51855	NA	NA
51856	NA	NA
51857	NA	NA
51858	NA	NA
51859	NA	NA
51860	NA	NA
51861	NA	NA
51862	NA	NA
51863	NA	NA
51864	NA	NA
51865	NA	NA
51866	NA	NA
51867	NA	NA
51868	NA	NA
51869	NA	NA
51870	NA	NA
51871	NA	NA
51872	NA	NA
51873	NA	NA
51874	NA	NA
51875	NA	NA
51876	NA	NA
51877	NA	NA
51878	NA	NA
51879	NA	NA
51880	NA	NA
51881	NA	NA
51882	NA	NA
51883	NA	NA
51884	NA	NA
51885	NA	NA
51886	NA	NA
51887	NA	NA
51888	NA	NA
51889	NA	NA
51890	NA	NA
51891	NA	NA
51892	NA	NA
51893	NA	NA
51894	NA	NA
51895	NA	NA
51896	NA	NA
51897	NA	NA
51898	NA	NA
51899	NA	NA
51900	NA	NA
51901	NA	NA
51902	NA	NA
51903	NA	NA
51904	NA	NA
51905	NA	NA
51906	NA	NA
51907	NA	NA
51908	NA	NA
51909	NA	NA
51910	NA	NA
51911	NA	NA
51912	NA	NA
51913	NA	NA
51914	NA	NA
51915	NA	NA
51916	NA	NA
51917	NA	NA
51918	NA	NA
51919	GO:0005783	NA
51920	GO:0005783	NA
51921	GO:0005783	NA
51922	GO:0005783	NA
51923	GO:0005783	NA
51924	GO:0005783	NA
51925	GO:0005783	NA
51926	GO:0005783	NA
51927	GO:0005783	NA
51928	GO:0005783	NA
51929	GO:0005783	NA
51930	GO:0005783	NA
51931	GO:0005783	NA
51932	GO:0005783	NA
51933	GO:0005783	NA
51934	GO:0005783	NA
51935	GO:0005783	NA
51936	GO:0005783	NA
51937	GO:0005783	NA
51938	GO:0005783	NA
51939	GO:0005783	NA
51940	GO:0005783	NA
51941	GO:0005783	NA
51942	GO:0005783	NA
51943	GO:0005783	NA
51944	GO:0005783	NA
51945	GO:0005783	NA
51946	GO:0005783	NA
51947	GO:0005783	NA
51948	GO:0005783	NA
51949	GO:0005783	NA
51950	GO:0005783	NA
51951	GO:0005783	NA
51952	GO:0005783	NA
51953	GO:0005783	NA
51954	GO:0005783	NA
51955	GO:0005783	NA
51956	GO:0005783	NA
51957	GO:0005783	NA
51958	GO:0005783	NA
51959	GO:0005783	NA
51960	GO:0005783	NA
51961	GO:0005783	NA
51962	GO:0005783	NA
51963	GO:0005783	NA
51964	GO:0005783	NA
51965	GO:0005783	NA
51966	GO:0005783	NA
51967	GO:0005783	NA
51968	GO:0005783	NA
51969	GO:0005783	NA
51970	GO:0005783	NA
51971	GO:0005783	NA
51972	GO:0005783	NA
51973	GO:0005783	NA
51974	GO:0005783	NA
51975	NA	NA
51976	NA	NA
51977	NA	NA
51978	NA	NA
51979	NA	NA
51980	NA	NA
51981	NA	NA
51982	GO:0005623	GO:0005623
51983	NA	NA
51984	NA	NA
51985	NA	NA
51986	NA	NA
51987	NA	NA
51988	NA	NA
51989	NA	NA
51990	NA	NA
51991	NA	NA
51992	NA	NA
51993	NA	NA
51994	NA	NA
51995	NA	NA
51996	NA	NA
51997	NA	NA
51998	NA	NA
51999	NA	NA
52000	NA	NA
52001	NA	NA
52002	NA	NA
52003	NA	NA
52004	NA	NA
52005	NA	NA
52006	NA	NA
52007	NA	NA
52008	NA	NA
52009	NA	NA
52010	NA	NA
52011	NA	NA
52012	NA	NA
52013	NA	NA
52014	NA	NA
52015	NA	NA
52016	NA	NA
52017	NA	NA
52018	NA	NA
52019	NA	NA
52020	NA	NA
52021	NA	NA
52022	NA	NA
52023	NA	NA
52024	NA	NA
52025	NA	NA
52026	NA	NA
52027	NA	NA
52028	NA	NA
52029	NA	NA
52030	NA	NA
52031	NA	NA
52032	NA	NA
52033	NA	NA
52034	NA	NA
52035	NA	NA
52036	NA	NA
52037	NA	NA
52038	NA	NA
52039	NA	NA
52040	NA	NA
52041	NA	NA
52042	NA	NA
52043	NA	NA
52044	NA	NA
52045	NA	NA
52046	NA	NA
52047	NA	NA
52048	NA	NA
52049	NA	NA
52050	NA	NA
52051	NA	NA
52052	NA	NA
52053	NA	NA
52054	NA	NA
52055	NA	NA
52056	NA	NA
52057	NA	NA
52058	NA	NA
52059	NA	NA
52060	NA	NA
52061	NA	NA
52062	NA	NA
52063	NA	NA
52064	NA	NA
52065	NA	NA
52066	NA	NA
52067	NA	NA
52068	NA	NA
52069	NA	NA
52070	NA	NA
52071	NA	NA
52072	NA	NA
52073	NA	NA
52074	NA	NA
52075	NA	NA
52076	NA	NA
52077	NA	NA
52078	NA	NA
52079	NA	NA
52080	NA	NA
52081	NA	NA
52082	NA	NA
52083	NA	NA
52084	NA	NA
52085	NA	NA
52086	NA	NA
52087	NA	NA
52088	NA	NA
52089	NA	NA
52090	NA	NA
52091	NA	NA
52092	NA	NA
52093	NA	NA
52094	NA	NA
52095	NA	NA
52096	NA	NA
52097	GO:0005783	NA
52098	GO:0005783	NA
52099	GO:0005783	NA
52100	GO:0005783	NA
52101	GO:0005783	NA
52102	GO:0005783	NA
52103	GO:0005783	NA
52104	GO:0005783	NA
52105	GO:0005783	NA
52106	GO:0005783	NA
52107	GO:0005783	NA
52108	GO:0005783	NA
52109	GO:0005783	NA
52110	GO:0005783	NA
52111	GO:0005783	NA
52112	GO:0005783	NA
52113	GO:0005783	NA
52114	GO:0005783	NA
52115	GO:0005783	NA
52116	GO:0005783	NA
52117	GO:0005783	NA
52118	GO:0005783	NA
52119	GO:0005783	NA
52120	GO:0005783	NA
52121	GO:0005783	NA
52122	GO:0005783	NA
52123	GO:0005783	NA
52124	GO:0005783	NA
52125	NA	NA
52126	NA	NA
52127	NA	NA
52128	GO:0005783	NA
52129	GO:0005783	NA
52130	GO:0005783	NA
52131	GO:0005783	NA
52132	GO:0005783	NA
52133	GO:0005783	NA
52134	GO:0005783	NA
52135	GO:0005783	NA
52136	GO:0005783	NA
52137	GO:0005783	NA
52138	GO:0005783	NA
52139	GO:0005783	NA
52140	GO:0005783	NA
52141	GO:0005783	NA
52142	GO:0005783	NA
52143	GO:0005783	NA
52144	GO:0005783	NA
52145	GO:0005783	NA
52146	GO:0005783	NA
52147	GO:0005783	NA
52148	GO:0005783	NA
52149	GO:0005783	NA
52150	GO:0005783	NA
52151	GO:0005783	NA
52152	GO:0005783	NA
52153	GO:0005783	NA
52154	GO:0005783	NA
52155	GO:0005783	NA
52156	GO:0005783	NA
52157	GO:0005783	NA
52158	GO:0005783	NA
52159	GO:0005783	NA
52160	GO:0005783	NA
52161	GO:0005783	NA
52162	GO:0005783	NA
52163	GO:0005783	NA
52164	GO:0005783	NA
52165	GO:0005783	NA
52166	GO:0005783	NA
52167	GO:0005783	NA
52168	GO:0005783	NA
52169	GO:0005783	NA
52170	GO:0005783	NA
52171	GO:0005783	NA
52172	GO:0005783	NA
52173	GO:0005783	NA
52174	GO:0005783	NA
52175	GO:0005783	NA
52176	GO:0005783	NA
52177	GO:0005783	NA
52178	GO:0005783	NA
52179	GO:0005783	NA
52180	GO:0005783	NA
52181	GO:0005783	NA
52182	GO:0005783	NA
52183	GO:0005783	NA
52184	GO:0005783	NA
52185	GO:0005783	NA
52186	GO:0005783	NA
52187	GO:0005783	NA
52188	GO:0005783	NA
52189	GO:0005783	NA
52190	GO:0005783	NA
52191	GO:0005783	NA
52192	GO:0005783	NA
52193	GO:0005783	NA
52194	GO:0005783	NA
52195	GO:0005783	NA
52196	GO:0005783	NA
52197	GO:0005783	NA
52198	GO:0005783	NA
52199	GO:0005783	NA
52200	NA	NA
52201	NA	NA
52202	NA	NA
52203	NA	NA
52204	NA	NA
52205	NA	NA
52206	NA	NA
52207	GO:0045202	GO:0005657
52208	NA	NA
52209	NA	NA
52210	NA	NA
52211	NA	NA
52212	NA	NA
52213	GO:0005783	NA
52214	GO:0005783	NA
52215	GO:0005783	NA
52216	GO:0005783	NA
52217	GO:0005783	NA
52218	GO:0005783	NA
52219	GO:0005783	NA
52220	GO:0005783	NA
52221	GO:0005783	NA
52222	GO:0005783	NA
52223	GO:0005783	NA
52224	GO:0005783	NA
52225	GO:0005783	NA
52226	GO:0005783	NA
52227	GO:0005783	NA
52228	GO:0005783	NA
52229	GO:0005783	NA
52230	GO:0005783	NA
52231	GO:0005783	NA
52232	GO:0005783	NA
52233	GO:0005783	NA
52234	GO:0005783	NA
52235	GO:0005783	NA
52236	GO:0005783	NA
52237	GO:0005783	NA
52238	GO:0005783	NA
52239	GO:0005783	NA
52240	GO:0005783	NA
52241	GO:0005783	NA
52242	GO:0005783	NA
52243	GO:0005783	NA
52244	GO:0005783	NA
52245	GO:0005783	NA
52246	GO:0005783	NA
52247	GO:0005783	NA
52248	GO:0005783	NA
52249	GO:0005783	NA
52250	GO:0005783	NA
52251	GO:0005783	NA
52252	GO:0005783	NA
52253	GO:0005783	NA
52254	GO:0005783	NA
52255	GO:0005783	NA
52256	GO:0005783	NA
52257	GO:0005783	NA
52258	GO:0005783	NA
52259	GO:0005783	NA
52260	GO:0005783	NA
52261	GO:0005783	NA
52262	GO:0005783	NA
52263	GO:0005783	NA
52264	GO:0005783	NA
52265	GO:0005783	NA
52266	GO:0005783	NA
52267	GO:0005783	NA
52268	GO:0005783	NA
52269	GO:0005783	NA
52270	GO:0005783	NA
52271	GO:0005783	NA
52272	GO:0005783	NA
52273	GO:0005783	NA
52274	GO:0005783	NA
52275	NA	NA
52276	NA	NA
52277	NA	NA
52278	NA	NA
52279	GO:0005783	NA
52280	GO:0005783	NA
52281	GO:0005783	NA
52282	GO:0005783	NA
52283	GO:0005783	NA
52284	GO:0005783	NA
52285	GO:0005783	NA
52286	GO:0005783	NA
52287	GO:0005783	NA
52288	GO:0005783	NA
52289	GO:0005783	NA
52290	GO:0005783	NA
52291	GO:0005783	NA
52292	GO:0005783	NA
52293	GO:0005783	NA
52294	GO:0005783	NA
52295	GO:0005783	NA
52296	GO:0005783	NA
52297	GO:0005783	NA
52298	GO:0005783	NA
52299	GO:0005783	NA
52300	GO:0005783	NA
52301	GO:0005783	NA
52302	GO:0005783	NA
52303	GO:0005783	NA
52304	GO:0005783	NA
52305	GO:0005783	NA
52306	GO:0005783	NA
52307	GO:0005783	NA
52308	GO:0005783	NA
52309	GO:0005783	NA
52310	GO:0005783	NA
52311	GO:0005783	NA
52312	GO:0005783	NA
52313	GO:0005783	NA
52314	GO:0005783	NA
52315	GO:0005783	NA
52316	GO:0005783	NA
52317	GO:0005783	NA
52318	GO:0005783	NA
52319	GO:0005783	NA
52320	GO:0005783	NA
52321	GO:0005783	NA
52322	GO:0005783	NA
52323	GO:0005783	NA
52324	GO:0005783	NA
52325	GO:0005783	NA
52326	GO:0005783	NA
52327	GO:0005783	NA
52328	GO:0005783	NA
52329	GO:0005783	NA
52330	GO:0005783	NA
52331	GO:0005783	NA
52332	GO:0005783	NA
52333	GO:0005783	NA
52334	GO:0005783	NA
52335	GO:0005783	NA
52336	GO:0005783	NA
52337	GO:0005783	NA
52338	GO:0005783	NA
52339	GO:0005783	NA
52340	GO:0005783	NA
52341	GO:0005783	NA
52342	GO:0005783	NA
52343	GO:0005783	NA
52344	GO:0005783	NA
52345	GO:0005783	NA
52346	GO:0005783	NA
52347	GO:0005783	NA
52348	GO:0005783	NA
52349	GO:0005783	NA
52350	NA	NA
52351	NA	NA
52352	NA	NA
52353	NA	NA
52354	NA	NA
52355	NA	NA
52356	NA	NA
52357	NA	NA
52358	NA	NA
52359	NA	NA
52360	NA	NA
52361	NA	NA
52362	NA	NA
52363	NA	NA
52364	NA	NA
52365	NA	NA
52366	NA	NA
52367	NA	NA
52368	NA	NA
52369	NA	NA
52370	NA	NA
52371	NA	NA
52372	NA	NA
52373	NA	NA
52374	NA	NA
52375	NA	NA
52376	NA	NA
52377	NA	NA
52378	NA	NA
52379	NA	NA
52380	NA	NA
52381	NA	NA
52382	NA	NA
52383	NA	NA
52384	NA	NA
52385	NA	NA
52386	NA	NA
52387	NA	NA
52388	NA	NA
52389	NA	NA
52390	NA	NA
52391	NA	NA
52392	NA	NA
52393	NA	NA
52394	NA	NA
52395	NA	NA
52396	NA	NA
52397	NA	NA
52398	NA	NA
52399	NA	NA
52400	NA	NA
52401	NA	NA
52402	NA	NA
52403	NA	NA
52404	NA	NA
52405	NA	NA
52406	NA	NA
52407	NA	NA
52408	NA	NA
52409	NA	NA
52410	NA	NA
52411	NA	NA
52412	NA	NA
52413	NA	NA
52414	NA	NA
52415	NA	NA
52416	NA	NA
52417	NA	NA
52418	NA	NA
52419	NA	NA
52420	NA	NA
52421	NA	NA
52422	NA	NA
52423	NA	NA
52424	GO:0005783	NA
52425	NA	NA
52426	NA	NA
52427	NA	NA
52428	NA	NA
52429	NA	NA
52430	NA	NA
52431	NA	NA
52432	NA	NA
52433	GO:0005783	NA
52434	GO:0005783	NA
52435	GO:0005783	NA
52436	GO:0005783	NA
52437	GO:0005783	NA
52438	GO:0005783	NA
52439	GO:0005783	NA
52440	GO:0005783	NA
52441	GO:0005783	NA
52442	GO:0005783	NA
52443	GO:0005783	NA
52444	GO:0005783	NA
52445	GO:0005783	NA
52446	GO:0005783	NA
52447	GO:0005783	NA
52448	GO:0005783	NA
52449	GO:0005783	NA
52450	GO:0005783	NA
52451	GO:0005783	NA
52452	GO:0005783	NA
52453	GO:0005783	NA
52454	GO:0005783	NA
52455	GO:0005783	NA
52456	GO:0005783	NA
52457	GO:0005783	NA
52458	GO:0005783	NA
52459	GO:0005783	NA
52460	GO:0005783	NA
52461	GO:0005783	NA
52462	GO:0005783	NA
52463	GO:0005783	NA
52464	GO:0005783	NA
52465	GO:0005783	NA
52466	GO:0005783	NA
52467	GO:0005783	NA
52468	GO:0005783	NA
52469	GO:0005783	NA
52470	GO:0005783	NA
52471	GO:0005783	NA
52472	GO:0005783	NA
52473	GO:0005783	NA
52474	GO:0005783	NA
52475	GO:0005783	NA
52476	GO:0005783	NA
52477	GO:0005783	NA
52478	GO:0005783	NA
52479	GO:0005783	NA
52480	GO:0005783	NA
52481	GO:0005783	NA
52482	GO:0005783	NA
52483	GO:0005783	NA
52484	GO:0005783	NA
52485	GO:0005783	NA
52486	GO:0005783	NA
52487	GO:0005783	NA
52488	GO:0005783	NA
52489	GO:0005783	NA
52490	GO:0005783	NA
52491	GO:0005783	NA
52492	GO:0005783	NA
52493	GO:0005783	NA
52494	GO:0005783	NA
52495	GO:0005783	NA
52496	GO:0005783	NA
52497	GO:0005783	NA
52498	GO:0005783	NA
52499	GO:0005783	NA
52500	NA	NA
52501	NA	NA
52502	NA	NA
52503	NA	NA
52504	NA	NA
52505	NA	NA
52506	NA	NA
52507	NA	NA
52508	NA	NA
52509	NA	NA
52510	NA	NA
52511	NA	NA
52512	NA	NA
52513	NA	NA
52514	NA	NA
52515	NA	NA
52516	NA	NA
52517	NA	NA
52518	NA	NA
52519	NA	NA
52520	NA	NA
52521	NA	NA
52522	NA	NA
52523	NA	NA
52524	NA	NA
52525	NA	NA
52526	NA	NA
52527	NA	NA
52528	NA	NA
52529	NA	NA
52530	NA	NA
52531	NA	NA
52532	NA	NA
52533	NA	NA
52534	NA	NA
52535	NA	NA
52536	NA	NA
52537	NA	NA
52538	NA	NA
52539	NA	NA
52540	NA	NA
52541	NA	NA
52542	NA	NA
52543	NA	NA
52544	NA	NA
52545	NA	NA
52546	NA	NA
52547	NA	NA
52548	NA	NA
52549	NA	NA
52550	NA	NA
52551	NA	NA
52552	NA	NA
52553	NA	NA
52554	NA	NA
52555	NA	NA
52556	NA	NA
52557	NA	NA
52558	NA	NA
52559	NA	NA
52560	NA	NA
52561	NA	NA
52562	NA	NA
52563	NA	NA
52564	NA	NA
52565	NA	NA
52566	NA	NA
52567	NA	NA
52568	NA	NA
52569	NA	NA
52570	GO:0019814	GO:0019814
52571	NA	NA
52572	NA	NA
52573	GO:0005783	NA
52574	GO:0005783	NA
52575	NA	NA
52576	NA	NA
52577	NA	NA
52578	NA	NA
52579	NA	NA
52580	NA	NA
52581	NA	NA
52582	NA	NA
52583	NA	NA
52584	NA	NA
52585	NA	NA
52586	GO:0005623	GO:0005623
52587	NA	NA
52588	NA	NA
52589	NA	NA
52590	NA	NA
52591	NA	NA
52592	NA	NA
52593	NA	NA
52594	NA	NA
52595	NA	NA
52596	NA	NA
52597	NA	NA
52598	NA	NA
52599	NA	NA
52600	NA	NA
52601	NA	NA
52602	NA	NA
52603	NA	NA
52604	NA	NA
52605	NA	NA
52606	NA	NA
52607	NA	NA
52608	NA	NA
52609	NA	NA
52610	NA	NA
52611	NA	NA
52612	NA	NA
52613	NA	NA
52614	NA	NA
52615	NA	NA
52616	NA	NA
52617	NA	NA
52618	NA	NA
52619	NA	NA
52620	NA	NA
52621	NA	NA
52622	NA	NA
52623	NA	NA
52624	NA	NA
52625	NA	NA
52626	NA	NA
52627	NA	NA
52628	NA	NA
52629	NA	NA
52630	NA	NA
52631	NA	NA
52632	NA	NA
52633	NA	NA
52634	NA	NA
52635	NA	NA
52636	NA	NA
52637	NA	NA
52638	NA	NA
52639	NA	NA
52640	NA	NA
52641	NA	NA
52642	NA	NA
52643	NA	NA
52644	NA	NA
52645	NA	NA
52646	NA	NA
52647	NA	NA
52648	NA	NA
52649	NA	NA
52650	NA	NA
52651	NA	NA
52652	NA	NA
52653	NA	NA
52654	NA	NA
52655	NA	NA
52656	NA	NA
52657	NA	NA
52658	GO:0005737	NA
52659	NA	NA
52660	GO:0032991	NA
52661	NA	NA
52662	NA	NA
52663	NA	NA
52664	NA	NA
52665	NA	NA
52666	NA	NA
52667	NA	NA
52668	NA	NA
52669	NA	NA
52670	NA	NA
52671	NA	NA
52672	NA	NA
52673	NA	NA
52674	NA	NA
52675	NA	NA
52676	NA	NA
52677	NA	NA
52678	GO:0019814	GO:0019814
52679	NA	NA
52680	NA	NA
52681	GO:0019814	GO:0019814
52682	NA	NA
52683	GO:0000267	NA
52684	NA	NA
52685	NA	NA
52686	NA	NA
52687	NA	NA
52688	NA	NA
52689	NA	NA
52690	NA	NA
52691	NA	NA
52692	NA	NA
52693	NA	NA
52694	NA	NA
52695	NA	NA
52696	NA	NA
52697	NA	NA
52698	NA	NA
52699	NA	NA
52700	NA	NA
52701	NA	NA
52702	NA	NA
52703	NA	NA
52704	NA	NA
52705	NA	NA
52706	NA	NA
52707	NA	NA
52708	NA	NA
52709	NA	NA
52710	GO:0019814	GO:0019814
52711	NA	NA
52712	NA	NA
52713	NA	NA
52714	NA	NA
52715	NA	NA
52716	NA	NA
52717	NA	NA
52718	NA	NA
52719	GO:0019814	GO:0019814
52720	NA	NA
52721	NA	NA
52722	NA	NA
52723	NA	NA
52724	NA	NA
52725	NA	NA
52726	NA	NA
52727	NA	NA
52728	NA	NA
52729	NA	NA
52730	NA	NA
52731	NA	NA
52732	NA	NA
52733	NA	NA
52734	NA	NA
52735	NA	NA
52736	NA	NA
52737	NA	NA
52738	NA	NA
52739	NA	NA
52740	NA	NA
52741	NA	NA
52742	NA	NA
52743	NA	NA
52744	NA	NA
52745	NA	NA
52746	NA	NA
52747	NA	NA
52748	NA	NA
52749	NA	NA
52750	NA	NA
52751	NA	NA
52752	NA	NA
52753	NA	NA
